date_saved,county,county_population,partially_covered,rate_partially_covered,fully_covered,rate_fully_covered,date_updated
2021-11-01,Sullivan,6066,437,,2913,,2021-09-28
2021-11-01,Columbia,64964,2036,,34275,,2021-09-28
2021-11-01,Lawrence,85512,4427,,38761,,2021-09-28
2021-11-01,Lackawanna,209674,10584,,127622,,2021-09-28
2021-11-01,Adams,103009,3652,,45863,,2021-09-28
2021-11-01,Huntingdon,45144,1554,,19649,,2021-09-28
2021-11-01,Monroe,170271,7743,,84924,,2021-09-28
2021-11-08,Carbon,64182,3069,,34132,,2021-09-28
2021-11-08,Lebanon,141793,5553,,64666,,2021-09-28
2021-11-08,Huntingdon,45144,1603,,19748,,2021-09-28
2021-11-08,Blair,121829,5368,,53683,,2021-09-28
2021-11-08,Crawford,84629,3510,,36130,,2021-09-28
2021-11-08,Sullivan,6066,455,,2930,,2021-09-28
2021-11-08,Cameron,4447,185,,2231,,2021-09-28
2021-11-08,Wyoming,26794,1360,,14231,,2021-09-28
2021-11-08,Armstrong,64735,2975,,34345,,2021-09-28
2021-11-08,Monroe,170271,8046,,85514,,2021-09-28
2021-11-08,Lehigh,369318,19192,,232169,,2021-09-28
2021-11-08,Forest,7247,302,,4805,,2021-09-28
2021-11-08,Beaver,163929,8766,,79416,,2021-09-28
2021-11-08,Somerset,73447,3240,,30829,,2021-09-28
2021-11-08,Westmoreland,348899,18333,,178868,,2021-09-28
2021-11-08,Delaware,566747,41767,,311309,,2021-09-28
2021-11-08,Elk,29910,1189,,15249,,2021-09-28
2021-11-08,Philadelphia,1584064,42191,,196275,,2021-09-28
2021-11-08,Union,44923,1292,,19516,,2021-09-28
2021-11-08,Cumberland,253370,20152,,138812,,2021-09-28
2021-11-08,Clinton,38632,1548,,15445,,2021-09-28
2021-11-08,Butler,187853,8771,,104460,,2021-09-28
2021-11-08,Lancaster,545724,21350,,276892,,2021-09-28
2021-11-08,Lycoming,113299,4639,,52391,,2021-09-28
2021-11-08,Fayette,129274,6570,,62595,,2021-09-28
2021-11-08,Columbia,64964,2112,,34483,,2021-09-28
2021-11-08,Dauphin,278299,16298,,146096,,2021-09-28
2021-11-08,Mercer,109424,5145,,49786,,2021-09-28
2021-11-08,Northampton,305285,15391,,181543,,2021-09-28
2021-11-08,Venango,50668,2444,,20708,,2021-09-28
2021-11-08,Snyder,40372,990,,15347,,2021-09-28
2021-11-08,Washington,206865,11930,,113489,,2021-09-28
2021-11-08,Out-of-State,0,133495,,363734,,2021-09-28
2021-11-08,Fulton,14530,289,,3916,,2021-09-28
2021-11-08,Clearfield,79255,2668,,34839,,2021-09-28
2021-11-08,Warren,39191,2457,,15869,,2021-09-28
2021-11-08,Tioga,40591,1647,,15643,,2021-09-28
2021-11-08,Jefferson,43425,1592,,18488,,2021-09-28
2021-11-08,Chester,524989,42890,,318997,,2021-09-28
2021-11-08,Franklin,155027,5461,,59605,,2021-09-28
2021-11-08,Indiana,84073,3123,,33426,,2021-09-28
2021-11-08,Bucks,628270,48184,,347747,,2021-09-28
2021-11-08,Northumberland,90843,2704,,46606,,2021-09-28
2021-11-08,Centre,162385,7538,,85176,,2021-09-28
2021-11-08,Montgomery,830915,71450,,466354,,2021-09-28
2021-11-08,Luzerne,317417,15084,,176384,,2021-09-28
2021-11-08,Mckean,40625,2910,,15655,,2021-09-28
2021-11-08,Lawrence,85512,4815,,38965,,2021-09-28
2021-11-08,Cambria,130192,5825,,62832,,2021-09-28
2021-11-08,Susquehanna,40328,1354,,15141,,2021-09-28
2021-11-08,Berks,421164,21540,,214606,,2021-09-28
2021-11-08,Wayne,51361,3178,,26039,,2021-09-28
2021-11-08,Juniata,24763,559,,8888,,2021-09-28
2021-11-08,Perry,46272,2324,,19364,,2021-09-28
2021-11-08,Bradford,60323,2156,,21201,,2021-09-28
2021-11-08,Greene,36233,1578,,14860,,2021-09-28
2021-11-08,Adams,103009,3827,,46205,,2021-09-28
2021-11-08,Pike,55809,4259,,25478,,2021-09-28
2021-11-08,Erie,269728,14536,,140246,,2021-09-28
2021-11-08,Schuylkill,141359,5762,,74239,,2021-09-28
2021-11-08,Allegheny,1216045,81675,,738942,,2021-09-28
2021-11-08,Montour,18230,784,,12441,,2021-09-28
2021-11-08,Bedford,47888,1347,,15906,,2021-09-28
2021-11-08,Mifflin,46138,1307,,19623,,2021-09-28
2021-11-08,Potter,16526,795,,5204,,2021-09-28
2021-11-08,Clarion,38438,1537,,14978,,2021-09-28
2021-11-08,York,449058,18620,,220337,,2021-09-28
2021-11-08,Lackawanna,209674,11241,,128233,,2021-09-28
2021-11-15,Bedford,47888,1445,,16020,,2021-09-28
2021-11-15,Allegheny,1216045,94537,,743783,,2021-09-28
2021-11-15,Columbia,64964,2520,,34658,,2021-09-28
2021-11-15,Potter,16526,877,,5266,,2021-09-28
2021-11-15,Union,44923,1742,,19617,,2021-09-28
2021-11-15,Sullivan,6066,471,,2948,,2021-09-28
2021-11-15,Lehigh,369318,20569,,233467,,2021-09-28
2021-11-15,Clarion,38438,1612,,15113,,2021-09-28
2021-11-15,Franklin,155027,6026,,60142,,2021-09-28
2021-11-15,Warren,39191,2519,,16056,,2021-09-28
2021-11-15,Cumberland,253370,22238,,139962,,2021-09-28
2021-11-15,Clearfield,79255,3001,,35081,,2021-09-28
2021-11-15,Delaware,566747,48212,,313274,,2021-09-28
2021-11-15,York,449058,20426,,221940,,2021-09-28
2021-11-15,Snyder,40372,1144,,15427,,2021-09-28
2021-11-15,Somerset,73447,3510,,31088,,2021-09-28
2021-11-15,Bradford,60323,2442,,21354,,2021-09-28
2021-11-15,Montgomery,830915,84933,,469439,,2021-09-28
2021-11-15,Lancaster,545724,24936,,278665,,2021-09-28
2021-11-15,Pike,55809,4472,,25688,,2021-09-28
2021-11-15,Erie,269728,16847,,141316,,2021-09-28
2021-11-15,Wyoming,26794,1584,,14336,,2021-09-28
2021-11-15,Mckean,40625,3038,,15852,,2021-09-28
2021-11-15,Tioga,40591,1907,,15729,,2021-09-28
2021-11-15,Adams,103009,4221,,46591,,2021-09-28
2021-11-15,Cameron,4447,203,,2241,,2021-09-28
2021-11-15,Forest,7247,308,,4838,,2021-09-28
2021-11-15,Schuylkill,141359,6190,,74671,,2021-09-28
2021-11-15,Jefferson,43425,1699,,18674,,2021-09-28
2021-11-15,Venango,50668,2660,,20860,,2021-09-28
2021-11-15,Luzerne,317417,17154,,177519,,2021-09-28
2021-11-15,Butler,187853,10264,,105281,,2021-09-28
2021-11-15,Armstrong,64735,3083,,34715,,2021-09-28
2021-11-15,Monroe,170271,8618,,86068,,2021-09-28
2021-11-15,Cambria,130192,6546,,63265,,2021-09-28
2021-11-15,Philadelphia,1584064,45987,,197882,,2021-09-28
2021-11-15,Fayette,129274,7033,,63108,,2021-09-28
2021-11-15,Elk,29910,1368,,15329,,2021-09-28
2021-11-15,Indiana,84073,3377,,33629,,2021-09-28
2021-11-15,Huntingdon,45144,1679,,19920,,2021-09-28
2021-11-15,Carbon,64182,3279,,34300,,2021-09-28
2021-11-15,Lawrence,85512,5192,,39350,,2021-09-28
2021-11-15,Crawford,84629,3967,,36347,,2021-09-28
2021-11-15,Bucks,628270,54570,,349926,,2021-09-28
2021-11-15,Greene,36233,1702,,14948,,2021-09-28
2021-11-15,Lackawanna,209674,13731,,129133,,2021-09-28
2021-11-15,Westmoreland,348899,19818,,180423,,2021-09-28
2021-11-15,Mercer,109424,5532,,50215,,2021-09-28
2021-11-15,Blair,121829,6076,,53987,,2021-09-28
2021-11-15,Northumberland,90843,3124,,46844,,2021-09-28
2021-11-15,Centre,162385,10054,,85584,,2021-09-28
2021-11-15,Fulton,14530,317,,3953,,2021-09-28
2021-11-15,Beaver,163929,9548,,80017,,2021-09-28
2021-11-15,Dauphin,278299,18516,,147069,,2021-09-28
2021-11-15,Out-of-State,0,143898,,365890,,2021-09-28
2021-11-15,Lebanon,141793,6313,,65218,,2021-09-28
2021-11-15,Mifflin,46138,1471,,19772,,2021-09-28
2021-11-15,Montour,18230,1114,,12496,,2021-09-28
2021-11-15,Juniata,24763,650,,8947,,2021-09-28
2021-11-15,Wayne,51361,3527,,26253,,2021-09-28
2021-11-15,Susquehanna,40328,1480,,15243,,2021-09-28
2021-11-15,Washington,206865,13280,,114335,,2021-09-28
2021-11-15,Perry,46272,2387,,19548,,2021-09-28
2021-11-15,Lycoming,113299,5051,,52740,,2021-09-28
2021-11-15,Chester,524989,50243,,320818,,2021-09-28
2021-11-15,Clinton,38632,1693,,15546,,2021-09-28
2021-11-15,Berks,421164,23618,,216240,,2021-09-28
2021-11-15,Northampton,305285,16575,,182462,,2021-09-28
2021-11-22,Cumberland,253370,24558,,140858,,2021-09-28
2021-11-22,Warren,39191,2582,,16273,,2021-09-28
2021-11-22,Butler,187853,11963,,105826,,2021-09-28
2021-11-22,Lycoming,113299,5528,,53125,,2021-09-28
2021-11-22,Juniata,24763,680,,9009,,2021-09-28
2021-11-22,Washington,206865,14802,,115018,,2021-09-28
2021-11-22,Blair,121829,6726,,54337,,2021-09-28
2021-11-22,Mckean,40625,3416,,15985,,2021-09-28
2021-11-22,Franklin,155027,6497,,60692,,2021-09-28
2021-11-22,Montour,18230,1296,,12553,,2021-09-28
2021-11-22,Beaver,163929,10626,,80528,,2021-09-28
2021-11-22,Bedford,47888,1565,,16125,,2021-09-28
2021-11-22,Philadelphia,1584064,50515,,199318,,2021-09-28
2021-11-22,Fayette,129274,7671,,63503,,2021-09-28
2021-11-22,Clarion,38438,1756,,15205,,2021-09-28
2021-11-22,Cambria,130192,7049,,63742,,2021-09-28
2021-11-22,Chester,524989,58056,,322242,,2021-09-28
2021-11-22,Allegheny,1216045,107979,,747010,,2021-09-28
2021-11-22,Carbon,64182,3720,,34511,,2021-09-28
2021-11-22,Mercer,109424,6101,,50500,,2021-09-28
2021-11-22,Dauphin,278299,20443,,148023,,2021-09-28
2021-11-22,Northampton,305285,19337,,183258,,2021-09-28
2021-11-22,Clinton,38632,1866,,15633,,2021-09-28
2021-11-22,Forest,7247,343,,4841,,2021-09-28
2021-11-22,Cameron,4447,217,,2262,,2021-09-28
2021-11-22,Bradford,60323,2792,,21483,,2021-09-28
2021-11-22,Lawrence,85512,5678,,39617,,2021-09-28
2021-11-22,Northumberland,90843,3507,,47051,,2021-09-28
2021-11-22,Venango,50668,2881,,21034,,2021-09-28
2021-11-22,Lancaster,545724,28135,,280198,,2021-09-28
2021-11-22,Huntingdon,45144,1867,,19941,,2021-09-28
2021-11-22,Delaware,566747,56819,,314815,,2021-09-28
2021-11-22,Berks,421164,25924,,217567,,2021-09-28
2021-11-22,Bucks,628270,61348,,351738,,2021-09-28
2021-11-22,Jefferson,43425,1853,,18771,,2021-09-28
2021-11-22,Lehigh,369318,25474,,234574,,2021-09-28
2021-11-22,Indiana,84073,3718,,33788,,2021-09-28
2021-11-22,Greene,36233,1796,,15046,,2021-09-28
2021-11-22,Out-of-State,0,153738,,367880,,2021-09-28
2021-11-22,Tioga,40591,2124,,15828,,2021-09-28
2021-11-22,Columbia,64964,2816,,34874,,2021-09-28
2021-11-22,Centre,162385,10721,,86165,,2021-09-28
2021-11-22,Somerset,73447,3735,,31552,,2021-09-28
2021-11-22,Perry,46272,2528,,19721,,2021-09-28
2021-11-22,Lebanon,141793,6906,,65700,,2021-09-28
2021-11-22,Erie,269728,19121,,141932,,2021-09-28
2021-11-22,Adams,103009,4719,,46875,,2021-09-28
2021-11-22,Armstrong,64735,3441,,34967,,2021-09-28
2021-11-22,Wyoming,26794,1755,,14422,,2021-09-28
2021-11-22,York,449058,22503,,223510,,2021-09-28
2021-11-22,Luzerne,317417,19009,,178607,,2021-09-28
2021-11-22,Sullivan,6066,489,,2963,,2021-09-28
2021-11-22,Monroe,170271,9680,,86554,,2021-09-28
2021-11-22,Wayne,51361,3911,,26423,,2021-09-28
2021-11-22,Potter,16526,944,,5327,,2021-09-28
2021-11-22,Union,44923,1993,,19713,,2021-09-28
2021-11-22,Snyder,40372,1332,,15502,,2021-09-28
2021-11-22,Lackawanna,209674,15462,,129689,,2021-09-28
2021-11-22,Susquehanna,40328,1685,,15321,,2021-09-28
2021-11-22,Elk,29910,1478,,15384,,2021-09-28
2021-11-22,Fulton,14530,342,,3985,,2021-09-28
2021-11-22,Montgomery,830915,98033,,471730,,2021-09-28
2021-11-22,Clearfield,79255,3320,,35441,,2021-09-28
2021-11-22,Crawford,84629,4515,,36547,,2021-09-28
2021-11-22,Westmoreland,348899,21690,,181312,,2021-09-28
2021-11-22,Schuylkill,141359,6935,,75066,,2021-09-28
2021-11-22,Mifflin,46138,1555,,19957,,2021-09-28
2021-11-22,Pike,55809,4821,,25895,,2021-09-28
2021-11-29,Lycoming,113299,5987,,53399,,2021-09-28
2021-11-29,Susquehanna,40328,1824,,15379,,2021-09-28
2021-11-29,Cameron,4447,234,,2271,,2021-09-28
2021-11-29,Lehigh,369318,26381,,236101,,2021-09-28
2021-11-29,Lancaster,545724,30276,,281878,,2021-09-28
2021-11-29,Bucks,628270,66729,,353383,,2021-09-28
2021-11-29,Wayne,51361,4116,,26623,,2021-09-28
2021-11-29,Montour,18230,1285,,12691,,2021-09-28
2021-11-29,Berks,421164,27071,,219002,,2021-09-28
2021-11-29,Northumberland,90843,3720,,47312,,2021-09-28
2021-11-29,Lebanon,141793,7484,,66115,,2021-09-28
2021-11-29,Potter,16526,990,,5373,,2021-09-28
2021-11-29,Wyoming,26794,1888,,14506,,2021-09-28
2021-11-29,Armstrong,64735,3657,,35150,,2021-09-28
2021-11-29,Tioga,40591,2302,,15929,,2021-09-28
2021-11-29,Columbia,64964,2915,,35097,,2021-09-28
2021-11-29,Washington,206865,15768,,115545,,2021-09-28
2021-11-29,Union,44923,2083,,19898,,2021-09-28
2021-11-29,Somerset,73447,3923,,31720,,2021-09-28
2021-11-29,Chester,524989,64136,,323581,,2021-09-28
2021-11-29,Jefferson,43425,2044,,18871,,2021-09-28
2021-11-29,Fayette,129274,8218,,63823,,2021-09-28
2021-11-29,Crawford,84629,4784,,36696,,2021-09-28
2021-11-29,Schuylkill,141359,7330,,75375,,2021-09-28
2021-11-29,Lawrence,85512,6082,,39836,,2021-09-28
2021-11-29,Delaware,566747,61422,,316459,,2021-09-28
2021-11-29,Venango,50668,3045,,21149,,2021-09-28
2021-11-29,Mercer,109424,6457,,50692,,2021-09-28
2021-11-29,Fulton,14530,351,,4012,,2021-09-28
2021-11-29,Bedford,47888,1669,,16199,,2021-09-28
2021-11-29,Montgomery,830915,106170,,474142,,2021-09-28
2021-11-29,Carbon,64182,3883,,34670,,2021-09-28
2021-11-29,Snyder,40372,1415,,15609,,2021-09-28
2021-11-29,Northampton,305285,20255,,184207,,2021-09-28
2021-11-29,Monroe,170271,10311,,86923,,2021-09-28
2021-11-29,Sullivan,6066,495,,2975,,2021-09-28
2021-11-29,Cumberland,253370,26265,,141751,,2021-09-28
2021-11-29,Elk,29910,1534,,15440,,2021-09-28
2021-11-29,Clinton,38632,2043,,15736,,2021-09-28
2021-11-29,Greene,36233,1871,,15155,,2021-09-28
2021-11-29,Centre,162385,11482,,86544,,2021-09-28
2021-11-29,Warren,39191,2698,,16375,,2021-09-28
2021-11-29,Forest,7247,365,,4859,,2021-09-28
2021-11-29,Westmoreland,348899,22994,,182165,,2021-09-28
2021-11-29,Blair,121829,7134,,54620,,2021-09-28
2021-11-29,Indiana,84073,4036,,33955,,2021-09-28
2021-11-29,Butler,187853,12787,,106230,,2021-09-28
2021-11-29,Franklin,155027,6773,,61159,,2021-09-28
2021-11-29,Mckean,40625,3614,,16072,,2021-09-28
2021-11-29,Bradford,60323,3015,,21588,,2021-09-28
2021-11-29,Dauphin,278299,22045,,148772,,2021-09-28
2021-11-29,Out-of-State,0,163036,,369540,,2021-09-28
2021-11-29,Philadelphia,1584064,54438,,200334,,2021-09-28
2021-11-29,Beaver,163929,11352,,80979,,2021-09-28
2021-11-29,Clearfield,79255,3583,,35592,,2021-09-28
2021-11-29,Erie,269728,20621,,142482,,2021-09-28
2021-11-29,Pike,55809,5061,,26027,,2021-09-28
2021-11-29,Lackawanna,209674,16499,,130243,,2021-09-28
2021-11-29,Juniata,24763,690,,9069,,2021-09-28
2021-11-29,Perry,46272,2624,,19865,,2021-09-28
2021-11-29,York,449058,24384,,224629,,2021-09-28
2021-11-29,Adams,103009,5062,,47128,,2021-09-28
2021-11-29,Cambria,130192,7579,,64131,,2021-09-28
2021-11-29,Clarion,38438,1854,,15288,,2021-09-28
2021-11-29,Mifflin,46138,1614,,20104,,2021-09-28
2021-11-29,Allegheny,1216045,116865,,750429,,2021-09-28
2021-11-29,Huntingdon,45144,1970,,20099,,2021-09-28
2021-11-29,Luzerne,317417,20051,,179718,,2021-09-28
2021-12-06,York,449058,25554,,226874,,2021-09-28
2021-12-06,Adams,103009,5229,,47632,,2021-09-28
2021-12-06,Allegheny,1216045,120711,,760837,,2021-09-28
2021-12-06,Lawrence,85512,6428,,40275,,2021-09-28
2021-12-06,Westmoreland,348899,23392,,184079,,2021-09-28
2021-12-06,Snyder,40372,1492,,15750,,2021-09-28
2021-12-06,Blair,121829,7490,,55251,,2021-09-28
2021-12-06,Clearfield,79255,3860,,35898,,2021-09-28
2021-12-06,Cumberland,253370,27065,,143787,,2021-09-28
2021-12-06,Berks,421164,27761,,221503,,2021-09-28
2021-12-06,Philadelphia,1584064,61537,,203130,,2021-09-28
2021-12-06,Lycoming,113299,6405,,53982,,2021-09-28
2021-12-06,Franklin,155027,6891,,61998,,2021-09-28
2021-12-06,Erie,269728,21210,,144312,,2021-09-28
2021-12-06,Somerset,73447,4114,,32010,,2021-09-28
2021-12-06,Lebanon,141793,7776,,66952,,2021-09-28
2021-12-06,Butler,187853,12960,,107840,,2021-09-28
2021-12-06,Lehigh,369318,25622,,239219,,2021-09-28
2021-12-06,Columbia,64964,2957,,35437,,2021-09-28
2021-12-06,Perry,46272,2775,,20046,,2021-09-28
2021-12-06,Cambria,130192,8023,,64882,,2021-09-28
2021-12-06,Mercer,109424,6849,,51228,,2021-09-28
2021-12-06,Lancaster,545724,31258,,284846,,2021-09-28
2021-12-06,Elk,29910,1557,,15613,,2021-09-28
2021-12-06,Union,44923,2076,,20189,,2021-09-28
2021-12-06,Wyoming,26794,1962,,14652,,2021-09-28
2021-12-06,Sullivan,6066,503,,3007,,2021-09-28
2021-12-06,Mifflin,46138,1644,,20369,,2021-09-28
2021-12-06,Clarion,38438,1922,,15418,,2021-09-28
2021-12-06,Potter,16526,1112,,5446,,2021-09-28
2021-12-06,Delaware,566747,62876,,321254,,2021-09-28
2021-12-06,Bradford,60323,3209,,21810,,2021-09-28
2021-12-06,Susquehanna,40328,1925,,15507,,2021-09-28
2021-12-06,Northampton,305285,20235,,186154,,2021-09-28
2021-12-06,Jefferson,43425,2142,,19063,,2021-09-28
2021-12-06,Northumberland,90843,3913,,47737,,2021-09-28
2021-12-06,Beaver,163929,11986,,81839,,2021-09-28
2021-12-06,Fayette,129274,8658,,64431,,2021-09-28
2021-12-06,Bedford,47888,1750,,16356,,2021-09-28
2021-12-06,Monroe,170271,10653,,87819,,2021-09-28
2021-12-06,Schuylkill,141359,7546,,76106,,2021-09-28
2021-12-06,Montgomery,830915,107832,,483395,,2021-09-28
2021-12-06,Lackawanna,209674,15984,,132472,,2021-09-28
2021-12-06,Chester,524989,66074,,328589,,2021-09-28
2021-12-06,Clinton,38632,2126,,15901,,2021-09-28
2021-12-06,Venango,50668,3202,,21391,,2021-09-28
2021-12-06,Mckean,40625,3810,,16227,,2021-09-28
2021-12-06,Montour,18230,1188,,12916,,2021-09-28
2021-12-06,Wayne,51361,4285,,26979,,2021-09-28
2021-12-06,Fulton,14530,365,,4042,,2021-09-28
2021-12-06,Armstrong,64735,3821,,35498,,2021-09-28
2021-12-06,Forest,7247,395,,4869,,2021-09-28
2021-12-06,Washington,206865,16581,,116705,,2021-09-28
2021-12-06,Bucks,628270,69896,,358246,,2021-09-28
2021-12-06,Warren,39191,2807,,16547,,2021-09-28
2021-12-06,Crawford,84629,4934,,37124,,2021-09-28
2021-12-06,Juniata,24763,707,,9167,,2021-09-28
2021-12-06,Greene,36233,1972,,15303,,2021-09-28
2021-12-06,Huntingdon,45144,2024,,20223,,2021-09-28
2021-12-06,Centre,162385,10296,,89040,,2021-09-28
2021-12-06,Indiana,84073,4256,,34200,,2021-09-28
2021-12-06,Cameron,4447,250,,2291,,2021-09-28
2021-12-06,Dauphin,278299,22858,,150840,,2021-09-28
2021-12-06,Luzerne,317417,21004,,181430,,2021-09-28
2021-12-06,Pike,55809,5259,,26284,,2021-09-28
2021-12-06,Out-of-State,0,173271,,373437,,2021-09-28
2021-12-06,Tioga,40591,2502,,16126,,2021-09-28
2021-12-06,Carbon,64182,4017,,34973,,2021-09-28
2021-12-13,Crawford,84629,5040,,37414,,2021-09-28
2021-12-13,Mercer,109424,7113,,51671,,2021-09-28
2021-12-13,Erie,269728,21714,,146131,,2021-09-28
2021-12-13,Lawrence,85512,6692,,40650,,2021-09-28
2021-12-13,Snyder,40372,1563,,15910,,2021-09-28
2021-12-13,Clinton,38632,2194,,16054,,2021-09-28
2021-12-13,Elk,29910,1611,,15711,,2021-09-28
2021-12-13,Lackawanna,209674,16175,,134199,,2021-09-28
2021-12-13,Northampton,305285,20744,,188041,,2021-09-28
2021-12-13,Juniata,24763,751,,9245,,2021-09-28
2021-12-13,Clarion,38438,2008,,15546,,2021-09-28
2021-12-13,Jefferson,43425,2189,,19252,,2021-09-28
2021-12-13,Clearfield,79255,3969,,36167,,2021-09-28
2021-12-13,Lehigh,369318,25863,,242235,,2021-09-28
2021-12-13,Huntingdon,45144,2091,,20336,,2021-09-28
2021-12-13,Cameron,4447,246,,2308,,2021-09-28
2021-12-13,Susquehanna,40328,2071,,15645,,2021-09-28
2021-12-13,Perry,46272,2832,,20264,,2021-09-28
2021-12-13,Indiana,84073,4440,,34441,,2021-09-28
2021-12-13,Bradford,60323,3375,,22037,,2021-09-28
2021-12-13,Columbia,64964,3049,,35756,,2021-09-28
2021-12-13,Union,44923,2105,,20413,,2021-09-28
2021-12-13,Sullivan,6066,515,,3026,,2021-09-28
2021-12-13,Montour,18230,1177,,13073,,2021-09-28
2021-12-13,Montgomery,830915,109782,,492925,,2021-09-28
2021-12-13,Northumberland,90843,4107,,48160,,2021-09-28
2021-12-13,Tioga,40591,2636,,16294,,2021-09-28
2021-12-13,Bedford,47888,1846,,16499,,2021-09-28
2021-12-13,Lancaster,545724,32036,,288191,,2021-09-28
2021-12-13,Schuylkill,141359,7706,,76915,,2021-09-28
2021-12-13,Centre,162385,10961,,89597,,2021-09-28
2021-12-13,Mifflin,46138,1670,,20608,,2021-09-28
2021-12-13,Luzerne,317417,21532,,183517,,2021-09-28
2021-12-13,Allegheny,1216045,122124,,772216,,2021-09-28
2021-12-13,Out-of-State,0,184117,,377144,,2021-09-28
2021-12-13,Warren,39191,2908,,16730,,2021-09-28
2021-12-13,Cambria,130192,8152,,65616,,2021-09-28
2021-12-13,Greene,36233,2070,,15387,,2021-09-28
2021-12-13,Cumberland,253370,27762,,146266,,2021-09-28
2021-12-13,Wayne,51361,4381,,27368,,2021-09-28
2021-12-13,York,449058,26458,,229206,,2021-09-28
2021-12-13,Armstrong,64735,3885,,35842,,2021-09-28
2021-12-13,Blair,121829,7704,,55872,,2021-09-28
2021-12-13,Lebanon,141793,8062,,67626,,2021-09-28
2021-12-13,Fulton,14530,357,,4108,,2021-09-28
2021-12-13,Fayette,129274,8985,,65100,,2021-09-28
2021-12-13,Dauphin,278299,23601,,152728,,2021-09-28
2021-12-13,Pike,55809,5492,,26577,,2021-09-28
2021-12-13,Chester,524989,67431,,334204,,2021-09-28
2021-12-13,Beaver,163929,12167,,82724,,2021-09-28
2021-12-13,Mckean,40625,3924,,16479,,2021-09-28
2021-12-13,Philadelphia,1584064,69204,,206152,,2021-09-28
2021-12-13,Venango,50668,3354,,21624,,2021-09-28
2021-12-13,Wyoming,26794,2057,,14799,,2021-09-28
2021-12-13,Delaware,566747,62854,,327592,,2021-09-28
2021-12-13,Westmoreland,348899,23948,,185725,,2021-09-28
2021-12-13,Bucks,628270,73012,,362817,,2021-09-28
2021-12-13,Adams,103009,5263,,48243,,2021-09-28
2021-12-13,Forest,7247,421,,4914,,2021-09-28
2021-12-13,Carbon,64182,4185,,35314,,2021-09-28
2021-12-13,Monroe,170271,11165,,88632,,2021-09-28
2021-12-13,Berks,421164,28564,,223885,,2021-09-28
2021-12-13,Franklin,155027,6946,,62862,,2021-09-28
2021-12-13,Potter,16526,1188,,5518,,2021-09-28
2021-12-13,Somerset,73447,4195,,32336,,2021-09-28
2021-12-13,Lycoming,113299,6718,,54554,,2021-09-28
2021-12-13,Washington,206865,16843,,118278,,2021-09-28
2021-12-13,Butler,187853,12749,,109344,,2021-09-28
2021-12-20,Adams,103009,5452,,48712,,2021-09-28
2021-12-20,Warren,39191,2948,,16898,,2021-09-28
2021-12-20,Clearfield,79255,4025,,36472,,2021-09-28
2021-12-20,Forest,7247,426,,4963,,2021-09-28
2021-12-20,Erie,269728,22476,,147369,,2021-09-28
2021-12-20,Berks,421164,29453,,225992,,2021-09-28
2021-12-20,Out-of-State,0,196535,,380633,,2021-09-28
2021-12-20,Wyoming,26794,2183,,14915,,2021-09-28
2021-12-20,Somerset,73447,4371,,32556,,2021-09-28
2021-12-20,Delaware,566747,65700,,331391,,2021-09-28
2021-12-20,Lackawanna,209674,16792,,135255,,2021-09-28
2021-12-20,Centre,162385,11597,,90263,,2021-09-28
2021-12-20,Tioga,40591,2738,,16465,,2021-09-28
2021-12-20,Bedford,47888,1901,,16646,,2021-09-28
2021-12-20,Dauphin,278299,24628,,154197,,2021-09-28
2021-12-20,Franklin,155027,7173,,63441,,2021-09-28
2021-12-20,Venango,50668,3427,,21805,,2021-09-28
2021-12-20,Carbon,64182,4388,,35557,,2021-09-28
